,review_description,rating,cleaned_text,sentiment_score,vader_label,highest_emotion
94518,It's a good challenge too play candy crush...,4,its a good challenge too play candy crush,0.6124,2,trust
137184,I love candy crush 🥰🥰🥰❤️❤️❤️😉😉,5,i love candy crush,0.5574,2,positive
175385,Kinda addictive lol,4,kinda addictive lol,0.3657,2,trust
305533,Best game,5,best game,0.6369,2,trust
220251,Fantastic,5,fantastic,0.5574,2,trust
107323,It is Good game,5,it is good game,0.4404,2,trust
37747,Cash grab but fun,3,cash grab but fun,0.6652,2,positive
169415,It's the best Candy Crush I've played.,5,its the best candy crush ive played,0.7184,2,trust
174826,So nice,5,so nice,0.4754,2,trust
19529,Good,5,good,0.4404,2,trust
10729,great game,5,great game,0.6249,2,trust
220639,Its nice,5,its nice,0.4215,2,trust
183458,great,5,great,0.6249,2,trust
146486,Vary nice game,5,vary nice game,0.4215,2,trust
211155,Good game .. honestly,5,good game honestly,0.7096,2,trust
55418,Nice game I love it.,4,nice game i love it,0.7906,2,positive
203798,Very entertainment,5,very entertainment,0.4754,2,trust
100787,It's good .......,5,its good,0.4404,2,trust
168154,Fun game.love it,5,fun gamelove it,0.5106,2,positive
221411,"I already have Instagram installed on my phone. The stupid Instagram ads is getting on my nerves 😡😡😡😡😡😡😡😡.. It's a nice game and I'm almost at level 2000.. I don't depend on your game to survive... Please do something about the repeated ads.. especially the Instagram one, it's repetitive and too long 😡😡😡😏.. 15secs ads are okay.. Mtcheewww",1,i already have instagram installed on my phone the stupid instagram ads is getting on my nerves its a nice game and im almost at level 2000 i dont depend on your game to survive please do something about the repeated ads especially the instagram one its repetitive and too long 15secs ads are okay mtcheewww,0.0516,2,trust
89484,Always fun,5,always fun,0.5106,2,positive
57355,I love thos game,5,i love thos game,0.6369,2,positive
82146,Nice game,5,nice game,0.4215,2,trust
219253,Good aap,5,good aap,0.4404,2,trust
121049,Amazing Game,5,amazing game,0.5859,2,trust
233757,Good game,4,good game,0.4404,2,trust
247734,Marvelous game... Love it❤️,5,marvelous game love it,0.8442,2,positive
306287,Fun Fun Fun!!!! Takes your mind of your issues. Very addicting!!!,5,fun fun fun takes your mind of your issues very addicting,0.872,2,positive
11960,Mahi is play this game,5,mahi is play this game,0.34,2,trust
27811,480 level very hard please help me,5,480 level very hard please help me,0.5926,2,trust
273644,Nice 🙂🙂🙂,5,nice,0.4215,2,trust
238546,best one,5,best one,0.6369,2,trust
40295,Great game can't stop playing,5,great game cant stop playing,0.6593,2,trust
37642,"Cute game, so addictive for me since 2015 to date 1/6/2023",4,cute game so addictive for me since 2015 to date 162023,0.4588,2,positive
62976,Good,2,good,0.4404,2,trust
150597,Super game all time,4,super game all time,0.5994,2,anticipation
296937,This is very good,5,this is very good,0.4927,2,trust
73893,This is soooo much fun,5,this is soooo much fun,0.5106,2,positive
271066,Nice,5,nice,0.4215,2,trust
301497,Love game,5,love game,0.6369,2,positive
17634,Love it,5,love it,0.6369,2,positive
75361,Good,5,good,0.4404,2,trust
278989,This game is challenging and fun.,5,this game is challenging and fun,0.5994,2,positive
73424,It's a wonderful and sweet game to enjoy the time.,4,its a wonderful and sweet game to enjoy the time,0.872,2,trust
125091,Good,5,good,0.4404,2,trust
82790,Relaxing and fun.,5,relaxing and fun,0.7579,2,positive
265337,Very fun game,5,very fun game,0.5563,2,positive
8233,Nice 👍 game,4,nice game,0.4215,2,trust
174176,Good game,5,good game,0.4404,2,trust
221527,Awesome,5,awesome,0.6249,2,trust
242892,Good game,5,good game,0.4404,2,trust
265081,Nice game,5,nice game,0.4215,2,trust
256477,Nice,4,nice,0.4215,2,trust
22127,It's really amazing game we can play it offline as well as online,5,its really amazing game we can play it offline as well as online,0.796,2,trust
4097,Very happy,5,very happy,0.6115,2,trust
146411,Nice,5,nice,0.4215,2,trust
267863,Good,5,good,0.4404,2,trust
262386,Fun way to pass the time very addictive,5,fun way to pass the time very addictive,0.5106,2,anticipation
108215,Nice game,5,nice game,0.4215,2,trust
129690,Well good,5,well good,0.6124,2,trust
25643,Nice app,4,nice app,0.4215,2,trust
104482,Very good an fun to play,5,very good an fun to play,0.8464,2,positive
117904,It's fun,4,its fun,0.5106,2,positive
284428,Amazing,5,amazing,0.5859,2,trust
124447,Ok,1,ok,0.296,2,trust
213319,Wow,5,wow,0.5859,2,trust
49532,Love it,5,love it,0.6369,2,positive
192895,I love this game,5,i love this game,0.6369,2,positive
152449,Good game,5,good game,0.4404,2,trust
46652,Sweet🥰,5,sweet,0.4588,2,trust
212587,Awesome game,5,awesome game,0.6249,2,trust
265749,Cool,5,cool,0.3182,2,positive
50551,fun fun still fun,5,fun fun still fun,0.872,2,positive
54603,A game is supposed to be challenging not frustrating as this one.,1,a game is supposed to be challenging not frustrating as this one,0.4599,2,trust
156064,I love this game so much.,3,i love this game so much,0.6369,2,positive
205419,Love this game just hope you remove the restrictions of only 20 lives I play this game mostly Thank you,5,love this game just hope you remove the restrictions of only 20 lives i play this game mostly thank you,0.9001,2,positive
176731,Very nice and I love playing this game,5,very nice and i love playing this game,0.854,2,positive
134196,The best game ever I played,5,the best game ever i played,0.765,2,trust
97973,Very good,5,very good,0.4927,2,trust
273653,Love it 🥰❤️😍,5,love it,0.6369,2,positive
52158,Awesome,4,awesome,0.6249,2,trust
198821,Lovely gem,5,lovely gem,0.5859,2,positive
122257,Great fun,5,great fun,0.8126,2,positive
120269,nice game,5,nice game,0.4215,2,trust
189940,I like this game,5,i like this game,0.3612,2,trust
50428,"I like to play this game, but I don't get my rewards when I deserve them. I like to play the episode race. When I was playing the episode race, for some reason it went away and I couldn't earn any more gold bars. This is a fun game to play as long as can get my rewards and I can play the episode race.",4,i like to play this game but i dont get my rewards when i deserve them i like to play the episode race when i was playing the episode race for some reason it went away and i couldnt earn any more gold bars this is a fun game to play as long as can get my rewards and i can play the episode race,0.9324,2,positive
279449,It's a amazing as fun game🤩,5,its a amazing as fun game,0.7964,2,positive
211745,So much fun! Addictive.,4,so much fun addictive,0.5542,2,positive
9991,Good,5,good,0.4404,2,trust
257406,Excellent game,5,excellent game,0.5719,2,trust
83899,Good,5,good,0.4404,2,trust
52185,Sweet,4,sweet,0.4588,2,trust
267515,lovely,4,lovely,0.5859,2,trust
210276,Well u know,4,well u know,0.2732,2,trust
271863,Very interesting game,5,very interesting game,0.4576,2,positive
39961,Such an awesome game,5,such an awesome game,0.6249,2,trust
282713,I think better,5,i think better,0.4404,2,trust
74140,I love playing it.,5,i love playing it,0.7184,2,positive
305179,Awesome 👍😎,5,awesome,0.6249,2,trust
272870,Fantastic game,5,fantastic game,0.5574,2,trust
296292,Just started playing this game,4,just started playing this game,0.2023,2,trust
46465,Very nice,5,very nice,0.4754,2,trust
266321,Good game,5,good game,0.4404,2,trust
41599,Good,5,good,0.4404,2,trust
176836,Each Level Brings Excitement,5,each level brings excitement,0.4939,2,positive
113335,Very very nice game,5,very very nice game,0.5222,2,trust
280555,Nice,1,nice,0.4215,2,trust
148192,It is a great app,5,it is a great app,0.6249,2,trust
208431,It seems like it is set to give a win when it wants to and not be by any skill. Or only be if you do buy something. It's has stolen the thrill of ty he game. Kinda runs like as slot not a game of skill & fun.🙃,3,it seems like it is set to give a win when it wants to and not be by any skill or only be if you do buy something its has stolen the thrill of ty he game kinda runs like as slot not a game of skill fun,0.9186,2,positive
109390,Super,5,super,0.5994,2,trust
281876,Very nice,5,very nice,0.4754,2,trust
284004,Super 💖,5,super,0.5994,2,trust
280052,Having fun,5,having fun,0.5106,2,positive
293187,Great game,5,great game,0.6249,2,trust
20925,Nice game,5,nice game,0.4215,2,trust
291473,This candy crush game is the ultimate satisfaction. I could play for hours. You rock!,5,this candy crush game is the ultimate satisfaction i could play for hours you rock,0.5719,2,positive
181913,Game is awesome!,5,game is awesome,0.6249,2,trust
177720,good,5,good,0.4404,2,trust
44628,good game forever......,5,good game forever,0.4404,2,trust
145883,Love it's,5,love its,0.6369,2,positive
151557,great,5,great,0.6249,2,trust
54590,So good,5,so good,0.4927,2,trust
200634,Nice,5,nice,0.4215,2,trust
182577,Fantastic game,3,fantastic game,0.5574,2,trust
14404,Good,5,good,0.4404,2,trust
304045,Nice 😌 game,4,nice game,0.4215,2,trust
144605,Great,4,great,0.6249,2,trust
74558,I'm so obsessed I don't have any problems with the game it's practically perfect...9.8 out of ten,5,im so obsessed i dont have any problems with the game its practically perfect98 out of ten,0.0683,2,trust
142251,Cool,5,cool,0.3182,2,positive
296707,Excellent,5,excellent,0.5719,2,trust
10244,Because of dhoni sir play this game,5,because of dhoni sir play this game,0.34,2,trust
187934,I loved it,5,i loved it,0.5994,2,trust
47370,Awesome,5,awesome,0.6249,2,trust
267340,Cool,5,cool,0.3182,2,positive
98418,Best game ever great stress reliever,5,best game ever great stress reliever,0.8402,2,negative
103826,Good,5,good,0.4404,2,trust
218243,Superb,5,superb,0.6249,2,positive
282960,Good game nice when am playing the game,5,good game nice when am playing the game,0.7579,2,trust
288467,Help me,5,help me,0.4019,2,trust
38654,Cool,5,cool,0.3182,2,positive
72658,"Great game to pass the time. I spend hours playing. Before bed, when I wake up,on the toilet. Waiting at the DMV.",5,great game to pass the time i spend hours playing before bed when i wake upon the toilet waiting at the dmv,0.7096,2,negative
231337,Good,4,good,0.4404,2,trust
214682,it gav me peace an relax mind,5,it gav me peace an relax mind,0.7506,2,trust
282204,Simple and satisfying.,5,simple and satisfying,0.4588,2,trust
155529,Nice game,5,nice game,0.4215,2,trust
134641,Plenty of challenge to keep my overactive mind occupied,5,plenty of challenge to keep my overactive mind occupied,0.0772,2,negative
251549,Awesome,5,awesome,0.6249,2,trust
65579,It is very nice game,2,it is very nice game,0.4754,2,trust
292589,excellent,5,excellent,0.5719,2,trust
71862,World's best game,5,worlds best game,0.6369,2,trust
101811,Love it,5,love it,0.6369,2,positive
62318,Fantastic,5,fantastic,0.5574,2,trust
209332,It's good when I'm bored,4,its good when im bored,0.2023,2,trust
239809,Good game,5,good game,0.4404,2,trust
217549,So good,5,so good,0.4927,2,trust
36593,It is very fun to play and enjoyable💖💖,5,it is very fun to play and enjoyable,0.8464,2,positive
176346,So cute moments game is my favorite,5,so cute moments game is my favorite,0.7425,2,positive
88765,Fun,4,fun,0.5106,2,positive
231405,Such a fun game,5,such a fun game,0.5106,2,positive
76980,Happy,5,happy,0.5719,2,trust
115503,V nice game,5,v nice game,0.4215,2,trust
30607,Nice game,3,nice game,0.4215,2,trust
213899,I like to play too much this game.,4,i like to play too much this game,0.5994,2,trust
146611,Nice fun easy game,5,nice fun easy game,0.8402,2,positive
81863,This game is a good game for child,5,this game is a good game for child,0.4404,2,positive
35924,Cool still playing,5,cool still playing,0.4767,2,positive
4030,Good,5,good,0.4404,2,trust
47609,This game is amazing,5,this game is amazing,0.5859,2,trust
170958,I love this candy,5,i love this candy,0.6369,2,positive
16598,Fun,5,fun,0.5106,2,positive
164202,Fun,5,fun,0.5106,2,positive
271232,Nice,5,nice,0.4215,2,trust
129989,Fun,4,fun,0.5106,2,positive
204605,Very easy to pass.,5,very easy to pass,0.4927,2,trust
149680,Nice,4,nice,0.4215,2,trust
44912,boring 😴and funny,5,boring and funny,0.1531,2,negative
223500,Good taim pass at oops,5,good taim pass at oops,0.4404,2,trust
6194,Really having fun,5,really having fun,0.5542,2,positive
113847,So nice game,3,so nice game,0.4754,2,trust
78330,It is fun It is really interesting I love it,5,it is fun it is really interesting i love it,0.895,2,positive
668,Fun game but don't give you enough boosters. But overall it's a good brain game.,4,fun game but dont give you enough boosters but overall its a good brain game,0.7184,2,positive
174286,It is interesting game,5,it is interesting game,0.4019,2,positive
96219,I love this game,5,i love this game,0.6369,2,positive
296911,Nice👍,5,nice,0.4215,2,trust
297884,"I play using the same account with my other mobile phone, and you clean all my hundreds lives and inventory items. I have played for years and reached level 12200, I won't spend a single cent on your game 😡😡😡",1,i play using the same account with my other mobile phone and you clean all my hundreds lives and inventory items i have played for years and reached level 12200 i wont spend a single cent on your game,0.7845,2,trust
62238,Cool game,5,cool game,0.3182,2,positive
159645,This is very interesting game,1,this is very interesting game,0.4576,2,positive
33229,fun,5,fun,0.5106,2,positive
247493,The best game ever..........,5,the best game ever,0.6369,2,trust
305194,Nice,5,nice,0.4215,2,trust
118339,Nice game,5,nice game,0.4215,2,trust
112493,So fun,5,so fun,0.5563,2,positive
265733,This is one of the best games,5,this is one of the best games,0.6369,2,trust
305946,Good app,4,good app,0.4404,2,trust
286186,"Fun enough game play without buying boosters. Still playing game after many months, I am past level 400 and play almost every day! Update: advice, never buy a booster. Game was fun for years without, since buying booster I get no ads offered for free moves.",3,fun enough game play without buying boosters still playing game after many months i am past level 400 and play almost every day update advice never buy a booster game was fun for years without since buying booster i get no ads offered for free moves,0.9231,2,positive
277808,Good,5,good,0.4404,2,trust
249652,Nice,4,nice,0.4215,2,trust
27523,Nice game,5,nice game,0.4215,2,trust
217620,Good,5,good,0.4404,2,trust
136163,The best game ever,5,the best game ever,0.6369,2,trust
25193,Cool,5,cool,0.3182,2,positive
153892,Good,5,good,0.4404,2,trust
