,review_description,rating,cleaned_text,sentiment_score,vader_label,highest_emotion
135053,Fun way to kill time,5,fun way to kill time,-0.34,0,anticipation
289736,The Real game on candy crush saga 🍬,1,the real game on candy crush saga,-0.1531,0,trust
179637,Sorry,5,sorry,-0.0772,0,trust
2653,We are boycott,5,we are boycott,-0.3182,0,negative
141652,Can swipe your stress,5,can swipe your stress,-0.4215,0,negative
53860,Main 5k level me hoon aur level itna difficult ho gya hai ki 40-50 baar khelne per to vo complete hota hai start me achha lagta hai per jaise jaise aage badtein hai bahut stress lagta hai 🙃🙃🙃,1,main 5k level me hoon aur level itna difficult ho gya hai ki 4050 baar khelne per to vo complete hota hai start me achha lagta hai per jaise jaise aage badtein hai bahut stress lagta hai,-0.6486,0,positive
182902,Time killer.,5,time killer,-0.6486,0,anticipation
269293,Now a days very worst game if you claim don't give any gift in that level,1,now a days very worst game if you claim dont give any gift in that level,-0.7782,0,positive
207694,Ñot a bad game when you are bored.,5,ot a bad game when you are bored,-0.6808,0,negative
202440,Good way to kill time,4,good way to kill time,-0.4215,0,anticipation
246837,Great fun but far too many no moves possible at the start of games. There should never be no moves possible without even making a move.,4,great fun but far too many no moves possible at the start of games there should never be no moves possible without even making a move,-0.2263,0,anticipation
1061,The new update vesion has a very weird sound. How do I get the previous soud of candy crush? I don't like this new sound.,5,the new update vesion has a very weird sound how do i get the previous soud of candy crush i dont like this new sound,-0.5723,0,negative
20104,So much time lost,5,so much time lost,-0.3744,0,negative
190085,Very Good no ads nothing just having fun unlike most of the games this days too many ads,3,very good no ads nothing just having fun unlike most of the games this days too many ads,-0.247,0,positive
47661,So much fun...great as stress reliever...thanks guys!,5,so much fungreat as stress relieverthanks guys,-0.4215,0,negative
278945,My stress reliever,5,my stress reliever,-0.0772,0,negative
232660,really? game stops untill you buy something? or else one needs to restart every time? going down the rabbit hole of greed..... so sad,1,really game stops untill you buy something or else one needs to restart every time going down the rabbit hole of greed so sad,-0.821,0,negative
124585,i can't play it,1,i cant play it,-0.2584,0,trust
206031,"Love the game, although the hard levels are really hard. Hate the new sounds!",3,love the game although the hard levels are really hard hate the new sounds,-0.1477,0,positive
98443,"I am extremely disappointed. I just purchased a new phone a I lost all my boosters. I googled how to get my boosters back? I've followed every possible steps with no avail my friends. This is the thing y'all, I started playing this game again after not playing for a while. I've made purchases and because of the purchases made I acquired 99+ per booster. Not because the mighty king gave me these boosters. I'm deleting it again.they call it glitch but it's another way for us to give them money.",1,i am extremely disappointed i just purchased a new phone a i lost all my boosters i googled how to get my boosters back ive followed every possible steps with no avail my friends this is the thing yall i started playing this game again after not playing for a while ive made purchases and because of the purchases made i acquired 99 per booster not because the mighty king gave me these boosters im deleting it againthey call it glitch but its another way for us to give them money,-0.1522,0,positive
20622,It's stress buster,5,its stress buster,-0.4215,0,negative
3268,ANY KING GAMES LIKE CANDY CRUSH AND SODA POP SAGA THEY ARE DEVIL WORSHIPPERS JUST WANTED ALL OF YOU TO KNOW 👹👹🔥🔥,5,any king games like candy crush and soda pop saga they are devil worshippers just wanted all of you to know,-0.4019,0,negative
276389,"Fix the crashing!! You loose lives and boosters!!!! Awful, don't waste space on your phone because it constantly crashes, garbage! They aren't bothering to fix it!!",3,fix the crashing you loose lives and boosters awful dont waste space on your phone because it constantly crashes garbage they arent bothering to fix it,-0.1984,0,negative
88481,Stress reliever,5,stress reliever,-0.0772,0,negative
1945,I boycott this app of Sweden because it has been supposed to have been to our Koran Mizhad,1,i boycott this app of sweden because it has been supposed to have been to our koran mizhad,-0.3182,0,negative
235238,Nice for taking out stress and very distracting,5,nice for taking out stress and very distracting,-0.3597,0,negative
72148,It use tobeenjoyable until you took away the beanstalk and the other one where yo<could grab a few booster and continue your game I miss cinema!!,3,it use tobeenjoyable until you took away the beanstalk and the other one where yocould grab a few booster and continue your game i miss cinema,-0.1531,0,trust
87924,Blah,1,blah,-0.1027,0,trust
74163,Best for killing time,5,best for killing time,-0.0516,0,negative
100927,Levels are very hard now. Sometimes it will more than weeks to pass a level without boosters. Game is very boring. No adds for extra moves or life,1,levels are very hard now sometimes it will more than weeks to pass a level without boosters game is very boring no adds for extra moves or life,-0.697,0,positive
140885,Good game to kill time :p,5,good game to kill time p,-0.4215,0,anticipation
219585,Fake,1,fake,-0.4767,0,negative
178732,Candy crush is a fake and bad game this is boring game,1,candy crush is a fake and bad game this is boring game,-0.8591,0,negative
79897,"I'm really enjoying this game. No ad pop ups to disrupt gameplay. Buy boosters if you want them, but no obligation. Thanks for killing much of my spare time lol",5,im really enjoying this game no ad pop ups to disrupt gameplay buy boosters if you want them but no obligation thanks for killing much of my spare time lol,-0.1163,0,negative
176903,Analysis provoking,4,analysis provoking,-0.2023,0,negative
232620,Shocking non-stop action,5,shocking nonstop action,-0.4019,0,positive
